artist_id,artist_name,dma_id,dma_name,start_date,end_date,st_order_value,st_num_tickets,st_event_count,st_avg_price
15599,Pancho Barraza,2,"New York, NY",2023-10-02,2023-10-08,993.7996,4.04,1.01,182.305
15599,Pancho Barraza,198,"Reno, NV",2024-07-29,2024-08-04,3042.322,16.16,1.01,124.12647500000001
6265,Bon Iver,96,"Kansas City, MO",2022-06-13,2022-06-19,11375.286600000001,90.9,1.01,92.60549069767444
18622,FLETCHER,5,"Philadelphia, PA",2022-03-14,2022-03-20,1384.8817000000001,10.1,1.01,102.818
10069,Trans-Siberian Orchestra,170,"Denver, CO",2024-11-11,2024-11-17,34216.5982,197.96,2.02,117.90556534574468
7506,Wolf Parade,196,"San Francisco-Oakland-San Jose, CA",2022-05-16,2022-05-22,275.326,4.04,1.01,44.945
15887,Joaquín Sabina,2,"New York, NY",2023-11-13,2023-11-19,34805.4686,135.34,1.01,183.84999850746266
1178,Wilco,31,"Tallahassee, FL-Thomasville, GA",2025-04-21,2025-04-27,10361.458699999997,98.98,1.01,67.93680833333332
16450,Above & Beyond,11,"Cleveland-Akron (Canton), OH",2022-08-08,2022-08-14,467.2563,4.04,1.01,83.68186666666668
14946,The Marcus King Band,44,"Springfield-Holyoke, MA",2022-02-28,2022-03-06,502.55580000000003,5.05,1.01,77.3458
7087,JJ Grey & Mofro,207,"Sacramento-Stockton-Modesto, CA",2021-11-01,2021-11-07,4071.9867,38.38,1.01,71.13797272727274
5414,Koe Wetzel,18,"Charlotte, NC",2022-09-12,2022-09-18,9547.5704,92.92,1.01,67.40829777777778
15693,Fred again..,6,"Detroit, MI",2024-09-30,2024-10-06,4896.0053,41.410000000000004,1.01,82.54517368421052
4555,Cécile McLorin Salvant,11,"Cleveland-Akron (Canton), OH",2024-06-17,2024-06-23,1505.7079999999999,15.15,1.01,85.21201666666666
8804,Carnifex,45,"Norfolk-Portsmouth-Newport News, VA",2021-10-11,2021-10-17,53.4694,1.01,1.01,33.6532
6224,Rise Against,205,"Las Vegas, NV",2021-08-16,2021-08-22,3258.5630000000006,27.27,1.01,86.03685
15826,Jeezy,98,"Houston, TX",2024-10-07,2024-10-13,1544.9869,10.1,1.01,103.71016666666667
5414,Koe Wetzel,2,"New York, NY",2022-05-09,2022-05-15,2189.3366000000005,26.26,1.01,56.95449411764706
19772,Howard Jones,96,"Kansas City, MO",2025-09-08,2025-09-14,1525.908,7.07,1.01,124.16266666666667
4789,guardin,170,"Denver, CO",2022-02-07,2022-02-13,481.5478,9.09,1.01,40.1071
10505,Tower Of Power,97,"Milwaukee, WI",2022-11-07,2022-11-13,496.95029999999997,2.02,1.01,174.73
15887,Joaquín Sabina,29,"Miami-Fort Lauderdale, FL",2025-02-24,2025-03-02,8823.7741,31.31,1.01,181.71478125000002
3987,New Kids On The Block,5,"Philadelphia, PA",2022-06-27,2022-07-03,111332.4818,692.86,2.02,147.6964037932251
15887,Joaquín Sabina,12,"Washington, DC (Hagerstown, MD)",2025-02-24,2025-03-02,10123.462300000001,45.45,1.01,152.36434736842102
13869,Michael Franti & Spearhead,51,"Wilmington, NC",2022-06-20,2022-06-26,8240.842499999999,72.72,2.02,76.75883288888889
15736,Boz Scaggs,95,"Minneapolis-St. Paul, MN",2022-08-22,2022-08-28,3465.0676,24.240000000000002,1.01,94.72369166666665
16672,Jon Batiste,196,"San Francisco-Oakland-San Jose, CA",2025-09-15,2025-09-21,14632.667899999999,55.55,1.01,187.94290416666664
4223,Beyoncé,12,"Washington, DC (Hagerstown, MD)",2023-07-31,2023-08-06,303432.785,424.2,2.02,586.7057427092237
18622,FLETCHER,98,"Houston, TX",2024-09-30,2024-10-06,3270.0164,45.45,1.01,40.29504782608696
2651,Dorothy,176,"Boise, ID",2025-09-22,2025-09-28,642.36,6.0600000000000005,1.01,60.93666666666667
7992,Nick Cannon,28,"Indianapolis, IN",2023-03-20,2023-03-26,442.73350000000005,3.0300000000000002,1.01,99.99
3943,The Roots,9,"Pittsburgh, PA",2021-08-30,2021-09-05,188.466,2.02,1.01,71.19489999999999
2266,SLANDER,185,"Salt Lake City, UT",2022-11-07,2022-11-13,742.9762000000002,8.08,1.01,60.74645
6723,Bebe Rexha,200,"Seattle-Tacoma, WA",2023-06-05,2023-06-11,1996.5882000000001,24.240000000000002,1.01,54.047625
15736,Boz Scaggs,21,"Augusta, GA",2022-07-25,2022-07-31,3951.5442,22.22,1.01,126.45536666666663
6309,ZZ Top,95,"Minneapolis-St. Paul, MN",2022-08-15,2022-08-21,7911.3401,34.34,1.01,158.5872294117647
4407,5 Seconds of Summer,91,"St. Louis, MO",2022-07-18,2022-07-24,5901.5410999999995,60.6,1.01,75.191975
19167,The Avett Brothers,97,"Milwaukee, WI",2023-06-19,2023-06-25,2626.3636,7.07,1.01,236.82479999999998
15813,Jack White,200,"Seattle-Tacoma, WA",2025-05-19,2025-05-25,18428.177200000002,63.63,2.02,220.83115294117644
7344,Noah Kahan,18,"Charlotte, NC",2021-11-08,2021-11-14,257.0955,4.04,1.01,56.553266666666666
7392,Ana Gabriel,29,"Miami-Fort Lauderdale, FL",2022-05-02,2022-05-08,257371.42190000007,1416.02,1.01,142.7382779005525
3402,Tiger Army,203,"San Diego, CA",2021-03-15,2021-03-21,1460.7933,19.19,1.01,56.025710000000004
18890,Marisela,86,"Chicago, IL",2023-01-30,2023-02-05,14616.891700000002,88.88,1.01,121.27761052631578
18829,Reba McEntire,2,"New York, NY",2023-10-09,2023-10-15,5315.4684,72.72,1.01,57.692883333333334
10933,M. Ward,194,"Los Angeles, CA",2023-08-14,2023-08-20,660.3885,8.08,1.01,56.0651
5127,Richard Thompson,2,"New York, NY",2025-04-07,2025-04-13,959.1364000000001,7.07,1.01,84.52185
6285,Norah Jones,7,"Boston, MA (Manchester, NH)",2024-05-06,2024-05-12,17496.6239,110.09,1.01,107.75942500000001
10933,M. Ward,96,"Kansas City, MO",2024-09-23,2024-09-29,427.4420999999999,4.04,1.01,57.906666666666666
21663,Amos Lee,11,"Cleveland-Akron (Canton), OH",2023-10-09,2023-10-15,454.17679999999996,4.04,1.01,82.315
4197,The Weeknd,136,"Tulsa, OK",2022-02-14,2022-02-20,41511.2828,233.31,1.01,143.7103494949495
11896,Julian Lage,194,"Los Angeles, CA",2024-09-16,2024-09-22,2128.9083,18.18,1.01,73.94883333333334
11645,Tanya Tucker,181,"Rapid City, SD",2021-09-27,2021-10-03,1467.1967000000002,12.120000000000001,1.01,88.476
1178,Wilco,205,"Las Vegas, NV",2021-10-18,2021-10-24,2017.3942000000002,21.21,1.01,65.71262
10458,Godspeed You! Black Emperor,25,"Atlanta, GA",2024-11-11,2024-11-17,1254.7331000000001,13.13,1.01,53.87171666666667
2651,Dorothy,33,"Albany-Schenectady-Troy, NY",2025-09-01,2025-09-07,485.20400000000006,7.07,1.01,44.452625
1178,Wilco,210,"Spokane, WA",2021-08-02,2021-08-08,4878.0273,38.38,1.01,91.87613529411765
4407,5 Seconds of Summer,5,"Philadelphia, PA",2022-07-04,2022-07-10,6967.4345,71.71,1.01,69.20846764705881
16406,Vince Gill,148,"Montgomery-Selma, AL",2022-07-11,2022-07-17,7892.372300000004,53.53,1.01,105.196752
19167,The Avett Brothers,170,"Denver, CO",2022-07-04,2022-07-10,177919.11539999998,1231.19,3.0300000000000002,111.93064673743714
4257,Metallica,172,"Phoenix, AZ",2023-08-28,2023-09-03,424679.55810000014,1023.13,2.02,310.8231154320597
4220,Luke Combs,98,"Houston, TX",2024-08-05,2024-08-11,100971.5988,443.39,3.0300000000000002,166.74202065509164
4420,Grupo Firme,36,"Columbus, OH",2021-04-26,2021-05-02,535.3101,4.04,1.01,112.11
7371,Chris Tomlin,147,"Little Rock-Pine Bluff, AR",2022-12-05,2022-12-11,653.7528,7.07,1.01,106.05
19167,The Avett Brothers,1,"Portland-Auburn, ME",2025-08-04,2025-08-10,11726.605000000001,76.76,1.01,103.78401612903227
23589,Phish,97,"Milwaukee, WI",2024-07-22,2024-07-28,31544.1786,195.94,4.04,194.9514944338235
4207,Morgan Wallen,33,"Albany-Schenectady-Troy, NY",2022-07-04,2022-07-10,212432.73439999996,1190.79,1.01,136.447173967684
21850,Nick Cave,2,"New York, NY",2022-03-21,2022-03-27,19419.371,104.03,3.0300000000000002,147.08983265191597
19167,The Avett Brothers,56,"Syracuse, NY",2023-05-15,2023-05-21,4965.018599999999,34.34,2.02,102.25442
5127,Richard Thompson,1,"Portland-Auburn, ME",2022-09-12,2022-09-18,169.9022,1.01,1.01,115.14
19772,Howard Jones,96,"Kansas City, MO",2024-08-19,2024-08-25,2266.2077,14.14,1.01,108.07000000000001
11646,Soccer Mommy,6,"Detroit, MI",2025-02-03,2025-02-09,467.5896,7.07,1.01,40.1273
2015,The Black Dahlia Murder,189,"Albuquerque-Santa Fe, NM",2023-05-08,2023-05-14,190.30419999999998,2.02,1.01,68.68
7361,Jhay Cortez,98,"Houston, TX",2021-11-01,2021-11-07,232.7646,1.01,1.01,196.344
18337,K.Flay,200,"Seattle-Tacoma, WA",2022-03-07,2022-03-13,668.5492999999999,9.09,1.01,55.2975
4939,Carin Leon,98,"Houston, TX",2022-05-16,2022-05-22,45962.07,190.89000000000001,1.01,165.2017585365854
18516,Ray LaMontagne,207,"Sacramento-Stockton-Modesto, CA",2023-10-09,2023-10-15,9622.290200000001,114.13,1.01,59.591615999999995
9642,Jesse Cook,189,"Albuquerque-Santa Fe, NM",2025-02-03,2025-02-09,4002.7815000000005,34.34,1.01,72.46928235294118
18603,Death Cab for Cutie,196,"San Francisco-Oakland-San Jose, CA",2022-10-17,2022-10-23,6333.225200000002,35.35,1.01,130.067295
22338,Crowbar,9,"Pittsburgh, PA",2023-09-25,2023-10-01,176.7601,3.0300000000000002,1.01,42.42
4423,Fall Out Boy,185,"Salt Lake City, UT",2023-07-03,2023-07-09,67167.2826,656.5,1.01,71.35619850746268
4416,Luke Bryan,11,"Cleveland-Akron (Canton), OH",2025-07-07,2025-07-13,21549.693299999995,145.44,1.01,109.43242878787876
14410,Fit For An Autopsy,143,"Mobile, AL-Pensacola (Ft. Walton Beach), FL",2023-11-13,2023-11-19,322.2405,4.04,1.01,49.34186666666667
10505,Tower Of Power,7,"Boston, MA (Manchester, NH)",2023-05-22,2023-05-28,986.366,11.11,1.01,57.45216666666666
7431,Arcade Fire,7,"Boston, MA (Manchester, NH)",2022-11-07,2022-11-13,8466.7391,50.5,2.02,116.17518525641026
11646,Soccer Mommy,201,"Portland, OR",2025-03-03,2025-03-09,786.891,10.1,1.01,48.740916666666664
7406,Bone Thugs-N-Harmony,205,"Las Vegas, NV",2025-01-13,2025-01-19,1244.1786000000002,13.13,1.01,62.62
3987,New Kids On The Block,18,"Charlotte, NC",2024-07-22,2024-07-28,29552.48890000002,286.84,1.01,60.1291081967213
4407,5 Seconds of Summer,131,"Nashville, TN",2023-08-28,2023-09-03,4860.2411999999995,39.39,1.01,83.73484736842106
15410,The Used,18,"Charlotte, NC",2024-09-23,2024-09-29,2249.3508,21.21,1.01,64.94300000000001
18846,Teddy Swims,127,"Omaha, NE",2024-09-09,2024-09-15,28151.103799999997,177.76,1.01,104.84566626506025
778,KMFDM,86,"Chicago, IL",2024-03-11,2024-03-17,4629.2542,46.46,1.01,62.9018818181818
18685,Franz Ferdinand,112,"Austin, TX",2022-08-01,2022-08-07,328.5732,3.0300000000000002,1.01,65.62474999999999
4382,Jason Aldean,36,"Columbus, OH",2023-10-16,2023-10-22,28894.958699999992,248.46,1.01,86.82792417582418
2564,Marc E. Bassy,5,"Philadelphia, PA",2023-10-30,2023-11-05,133.6735,2.02,1.01,42.9149
7371,Chris Tomlin,86,"Chicago, IL",2022-06-13,2022-06-19,41940.320700000004,473.69,1.01,64.96281576086955
4194,Bad Bunny,86,"Chicago, IL",2022-08-15,2022-08-21,259412.58139999997,693.87,1.01,301.90001818181827
4998,Train,29,"Miami-Fort Lauderdale, FL",2023-03-06,2023-03-12,9906.292099999999,41.410000000000004,1.01,178.4361388888889
7371,Chris Tomlin,12,"Washington, DC (Hagerstown, MD)",2022-09-12,2022-09-18,668.3574000000001,8.08,1.01,60.683324999999996
10505,Tower Of Power,181,"Rapid City, SD",2025-08-18,2025-08-24,562.5397,3.0300000000000002,1.01,91.91
6309,ZZ Top,94,"Shreveport, LA",2021-11-29,2021-12-05,10787.234299999996,109.08,1.01,74.74697380952381
18603,Death Cab for Cutie,96,"Kansas City, MO",2023-02-06,2023-02-12,12404.547300000004,104.03,1.01,82.96476666666666
16406,Vince Gill,34,"Hartford & New Haven, CT",2025-05-12,2025-05-18,9019.7545,60.6,1.01,119.4384206896552
4920,Enrique Iglesias,101,"Dallas-Ft. Worth, TX",2024-02-05,2024-02-11,25819.730899999995,93.93,1.01,189.53003499999994
7373,Josh Turner,189,"Albuquerque-Santa Fe, NM",2024-09-09,2024-09-15,9065.598399999999,76.76,1.01,76.01346571428572
7373,Josh Turner,170,"Denver, CO",2023-09-25,2023-10-01,3545.7161,22.22,1.01,107.37677272727272
13869,Michael Franti & Spearhead,2,"New York, NY",2022-06-27,2022-07-03,777.1546000000001,6.0600000000000005,1.01,91.1525
6781,YUNGBLUD,7,"Boston, MA (Manchester, NH)",2023-07-10,2023-07-16,4023.234,47.47,1.01,53.66173913043478
5414,Koe Wetzel,140,"Wichita-Hutchinson, KS Plus",2022-04-04,2022-04-10,29256.6801,229.27,1.01,98.54684536082472
1950,Trey Anastasio,1,"Portland-Auburn, ME",2021-09-13,2021-09-19,3282.4293,31.31,1.01,72.1783875
3322,Sammy Hagar,29,"Miami-Fort Lauderdale, FL",2023-10-23,2023-10-29,15340.627399999998,74.74,1.01,139.08273243243244
10505,Tower Of Power,205,"Las Vegas, NV",2022-07-11,2022-07-17,1891.9926,12.120000000000001,1.01,103.424
4653,Morat,29,"Miami-Fort Lauderdale, FL",2023-02-13,2023-02-19,14512.720300000003,75.75,1.01,125.92218285714284
10970,Chrisette Michele,131,"Nashville, TN",2024-01-22,2024-01-28,430.664,2.02,1.01,160.2769
15410,The Used,164,"Anchorage, AK",2024-10-21,2024-10-27,20214.109699999997,86.86,1.01,153.59538048780493
23551,slenderbodies,127,"Omaha, NE",2022-02-14,2022-02-20,152.4393,2.02,1.01,50.5
5414,Koe Wetzel,34,"Hartford & New Haven, CT",2024-08-26,2024-09-01,10394.192800000003,66.66,1.01,112.69411666666667
18516,Ray LaMontagne,172,"Phoenix, AZ",2024-09-09,2024-09-15,10524.351499999999,76.76,1.01,89.35527714285715
4419,The Rolling Stones,194,"Los Angeles, CA",2024-07-08,2024-07-14,403018.179,937.28,2.02,313.9087612429888
19712,Jinjer,205,"Las Vegas, NV",2024-10-07,2024-10-13,1986.6800999999998,20.2,1.01,62.41708181818181
4644,Feid,98,"Houston, TX",2024-05-20,2024-05-26,14315.901600000003,71.71,1.01,142.42713939393937
3322,Sammy Hagar,29,"Miami-Fort Lauderdale, FL",2022-02-28,2022-03-06,12372.429300000002,67.67,1.01,141.099525
1950,Trey Anastasio,7,"Boston, MA (Manchester, NH)",2022-11-07,2022-11-13,10787.698899999998,54.54,1.01,140.43816923076923
2266,SLANDER,5,"Philadelphia, PA",2022-11-21,2022-11-27,420.7155,4.04,1.01,68.34333333333333
4619,Jon Pardi,210,"Spokane, WA",2022-07-18,2022-07-24,13276.601499999997,94.94,1.01,97.87415744680852
19243,RBD,12,"Washington, DC (Hagerstown, MD)",2023-08-28,2023-09-03,46548.7891,125.24,1.01,298.9525185185185
10069,Trans-Siberian Orchestra,61,"Raleigh-Durham (Fayetteville), NC",2021-12-13,2021-12-19,46164.49419999999,261.59,1.01,130.49733055555558
19434,Brett Dennen,207,"Sacramento-Stockton-Modesto, CA",2024-04-22,2024-04-28,316.6855,2.02,1.01,99.99
18516,Ray LaMontagne,34,"Hartford & New Haven, CT",2023-09-18,2023-09-24,8802.3924,91.91,1.01,72.14452954545453
6703,Anne-Marie,86,"Chicago, IL",2022-11-28,2022-12-04,241.5112,4.04,1.01,38.38
1170,deadmau5,5,"Philadelphia, PA",2022-07-11,2022-07-17,5895.521500000001,46.46,1.01,85.57585714285715
4261,Nicki Minaj,205,"Las Vegas, NV",2024-09-23,2024-09-29,18640.9337,69.69,1.01,213.1159411764706
2015,The Black Dahlia Murder,205,"Las Vegas, NV",2021-09-20,2021-09-26,715.9082000000001,10.1,1.01,50.141450000000006
778,KMFDM,112,"Austin, TX",2022-09-26,2022-10-02,276.2249,3.0300000000000002,1.01,55.7621
9642,Jesse Cook,22,"Providence, RI-New Bedford, MA",2023-07-31,2023-08-06,1384.1646,11.11,1.01,85.27935000000001
18890,Marisela,194,"Los Angeles, CA",2024-03-04,2024-03-10,8813.623599999999,45.45,1.01,140.9859
14946,The Marcus King Band,67,"Greenville-Spartanburg, SC-Asheville, NC-Ande",2024-08-19,2024-08-25,2831.9188,22.22,2.02,85.8815625
18335,Phil Wickham,34,"Hartford & New Haven, CT",2025-03-03,2025-03-09,9531.9356,83.83,1.01,80.18568235294116
4644,Feid,29,"Miami-Fort Lauderdale, FL",2024-07-01,2024-07-07,23883.9447,107.06,1.01,158.46195348837213
4619,Jon Pardi,159,"Sioux Falls (Mitchell), SD",2021-08-30,2021-09-05,2636.1202,26.26,1.01,80.12666666666667
18846,Teddy Swims,136,"Tulsa, OK",2023-10-09,2023-10-15,11019.6656,104.03,1.01,67.2035448979592
645,HEALTH,196,"San Francisco-Oakland-San Jose, CA",2022-09-12,2022-09-18,519.2207999999999,6.0600000000000005,1.01,56.58424
4989,John Legend,29,"Miami-Fort Lauderdale, FL",2021-08-16,2021-08-22,17202.451299999997,82.82000000000001,1.01,167.26849210526316
4998,Train,57,"Richmond-Petersburg, VA",2023-08-07,2023-08-13,7535.963500000002,61.61,1.01,94.93540909090909
18846,Teddy Swims,51,"Wilmington, NC",2025-05-26,2025-06-01,41012.181200000006,171.7,1.01,147.44853513513516
4789,guardin,194,"Los Angeles, CA",2024-06-03,2024-06-09,87.3751,1.01,1.01,51.51
4659,Pearl Jam,200,"Seattle-Tacoma, WA",2024-05-27,2024-06-02,83056.7541,147.46,2.02,401.9935403125
4261,Nicki Minaj,170,"Denver, CO",2024-02-26,2024-03-03,30819.341999999997,128.27,1.01,177.81485344827587
19558,Two Friends,5,"Philadelphia, PA",2022-04-04,2022-04-10,1764.5407000000002,15.15,1.01,93.8681375
15736,Boz Scaggs,86,"Chicago, IL",2022-08-15,2022-08-21,6845.204300000001,67.67,1.01,69.25341935483871
15795,Houndmouth,112,"Austin, TX",2023-11-27,2023-12-03,2001.4563999999998,18.18,3.0300000000000002,73.70643333333332
7575,Third Eye Blind,5,"Philadelphia, PA",2022-07-11,2022-07-17,17774.5052,186.85,1.01,63.01401222222223
15736,Boz Scaggs,112,"Austin, TX",2022-06-20,2022-06-26,12876.3587,65.65,1.01,146.279246875
18846,Teddy Swims,205,"Las Vegas, NV",2024-03-25,2024-03-31,19193.040100000002,91.91,1.01,149.3959065217391
6761,Queens of the Stone Age,127,"Omaha, NE",2023-09-18,2023-09-24,4209.558799999999,33.33,1.01,86.41257000000002
6779,Ryan Hurd,107,"Birmingham (Anniston and Tuscaloosa), AL",2022-04-04,2022-04-10,343.8444,6.0600000000000005,1.01,37.504666666666665
19167,The Avett Brothers,101,"Dallas-Ft. Worth, TX",2022-05-02,2022-05-08,15577.7754,111.1,1.01,100.31298958333335
4619,Jon Pardi,85,"Corpus Christi, TX",2021-09-27,2021-10-03,38733.08590000001,340.37,1.01,84.54775869565218
23637,Johnnyswim,16,"Cincinnati, OH",2022-03-28,2022-04-03,733.058,9.09,1.01,56.31962
10505,Tower Of Power,51,"Wilmington, NC",2025-09-08,2025-09-14,8776.1526,58.58,1.01,88.54375416666667
7373,Josh Turner,189,"Albuquerque-Santa Fe, NM",2025-03-10,2025-03-16,1825.8780000000002,19.19,1.01,57.68009
3885,Mason Ramsey,25,"Atlanta, GA",2024-03-18,2024-03-24,596.2737,5.05,1.01,79.8203
6309,ZZ Top,51,"Wilmington, NC",2021-11-15,2021-11-21,8305.0179,30.3,1.01,213.49846153846156
7575,Third Eye Blind,2,"New York, NY",2025-06-16,2025-06-22,799.5462999999999,5.05,1.01,97.3539
10505,Tower Of Power,7,"Boston, MA (Manchester, NH)",2022-12-26,2023-01-01,1557.2685,8.08,1.01,140.97916666666669
6224,Rise Against,5,"Philadelphia, PA",2021-07-26,2021-08-01,1329.2711000000002,15.15,1.01,58.853618181818184
7373,Josh Turner,175,"Billings, MT",2024-05-13,2024-05-19,8487.8582,78.78,1.01,68.40783157894737
9228,Lila Downs,203,"San Diego, CA",2022-05-02,2022-05-08,5912.2774,39.39,1.01,111.3992125
19779,Joyce Manor,2,"New York, NY",2021-09-27,2021-10-03,511.7165,8.08,1.01,39.6324
7373,Josh Turner,205,"Las Vegas, NV",2021-11-29,2021-12-05,4185.945,23.23,1.01,132.55745000000002
19984,Big Boi,165,Honolulu,2022-10-10,2022-10-16,276.02290000000005,2.02,1.01,95.9399
2564,Marc E. Bassy,196,"San Francisco-Oakland-San Jose, CA",2025-09-08,2025-09-14,113.928,2.02,1.01,32.32
6309,ZZ Top,122,"Greenwood-Greenville, MS",2025-04-07,2025-04-13,926.0589,5.05,1.01,125.33089999999999
7373,Josh Turner,184,"Casper-Riverton, WY",2025-01-20,2025-01-26,9082.788599999998,69.69,1.01,84.2754448275862
15736,Boz Scaggs,207,"Sacramento-Stockton-Modesto, CA",2021-09-13,2021-09-19,2276.6712999999995,12.120000000000001,1.01,142.814
7393,Alanis Morissette,61,"Raleigh-Durham (Fayetteville), NC",2021-08-16,2021-08-22,35657.8581,422.18,1.01,61.0212205
3322,Sammy Hagar,185,"Salt Lake City, UT",2022-08-29,2022-09-04,27127.953599999997,232.3,1.01,85.22494339622642
18586,Bad Wolves,14,"Flint-Saginaw-Bay City, MI",2023-07-03,2023-07-09,517.4735000000001,7.07,1.01,45.248
5414,Koe Wetzel,138,"Peoria-Bloomington, IL",2022-11-07,2022-11-13,8228.177100000003,85.85,1.01,66.33733157894737
16406,Vince Gill,101,"Dallas-Ft. Worth, TX",2022-08-08,2022-08-14,13962.6945,46.46,1.01,178.03138260869565
15736,Boz Scaggs,203,"San Diego, CA",2021-09-20,2021-09-26,13684.914200000003,57.57,1.01,186.647596
15680,MUNA,131,"Nashville, TN",2022-02-07,2022-02-13,390.08220000000006,3.0300000000000002,1.01,89.89
4247,Lady Gaga,205,"Las Vegas, NV",2023-09-25,2023-10-01,154096.2151,261.59,3.0300000000000002,419.23200294150297
4939,Carin Leon,200,"Seattle-Tacoma, WA",2022-08-22,2022-08-28,41032.573099999994,168.67,1.01,181.45790322580646
13869,Michael Franti & Spearhead,170,"Denver, CO",2021-05-31,2021-06-06,17135.821599999996,101.0,4.04,128.34648376068375
20187,Crystal Gayle,188,"Tucson (Sierra Vista), AZ",2025-04-21,2025-04-27,1962.8744000000002,15.15,1.01,84.2428375
3127,Jauz,2,"New York, NY",2021-08-02,2021-08-08,593.4154,8.08,1.01,53.98450000000001
4998,Train,2,"New York, NY",2022-07-04,2022-07-10,17667.818899999995,168.67,1.01,71.83007777777777
7373,Josh Turner,136,"Tulsa, OK",2023-01-16,2023-01-22,7216.258099999999,60.6,1.01,79.5217888888889
15824,Danzig,172,"Phoenix, AZ",2023-08-21,2023-08-27,4459.261100000001,36.36,1.01,83.51477368421052
18890,Marisela,195,"Palm Springs, CA",2021-10-04,2021-10-10,2546.6443,19.19,1.01,107.63714285714286
6300,Cyndi Lauper,86,"Chicago, IL",2024-12-02,2024-12-08,16848.729100000004,126.25,1.01,88.63777413793106
1170,deadmau5,172,"Phoenix, AZ",2022-10-10,2022-10-16,6394.259500000001,72.72,1.01,54.48416944444445
10503,Big Gigantic,35,"Orlando-Daytona Beach-Melbourne, FL",2023-01-30,2023-02-05,1086.0025,13.13,1.01,53.32511428571429
19712,Jinjer,25,"Atlanta, GA",2021-11-29,2021-12-05,1740.8663000000001,24.240000000000002,1.01,51.75317692307692
18337,K.Flay,33,"Albany-Schenectady-Troy, NY",2023-08-07,2023-08-13,2370.2781000000004,40.4,1.01,40.467333333333336
10458,Godspeed You! Black Emperor,7,"Boston, MA (Manchester, NH)",2022-04-18,2022-04-24,1971.3078999999996,24.240000000000002,1.01,56.173869230769235
11646,Soccer Mommy,194,"Los Angeles, CA",2025-02-24,2025-03-02,1465.8534000000002,15.15,1.01,60.683325
14410,Fit For An Autopsy,40,"Tampa-St. Petersburg (Sarasota), FL",2023-11-13,2023-11-19,816.4436,11.11,1.01,48.234233333333336
15599,Pancho Barraza,197,"Yakima-Pasco-Richland-Kennewick, WA",2024-08-05,2024-08-11,756.6415,4.04,1.01,129.28
7567,Randy Travis,28,"Indianapolis, IN",2023-07-17,2023-07-23,1365.0554,11.11,1.01,86.355
7344,Noah Kahan,67,"Greenville-Spartanburg, SC-Asheville, NC-Ande",2024-05-20,2024-05-26,18918.279700000003,40.4,2.02,336.81921875
3987,New Kids On The Block,205,"Las Vegas, NV",2022-05-23,2022-05-29,41501.364600000015,193.92000000000002,1.01,165.2691487179487
4637,Kenny Chesney,63,"Grand Rapids-Kalamazoo-Battle Creek, MI",2023-05-01,2023-05-07,62231.17019999999,213.11,1.01,228.83382093023258
18398,Anderson .Paak,5,"Philadelphia, PA",2024-10-07,2024-10-13,7846.387,62.62,1.01,81.82673714285713
18846,Teddy Swims,131,"Nashville, TN",2025-08-18,2025-08-24,50187.0414,270.68,2.02,120.55228584288052
6384,Leo Kottke,114,"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",2025-09-08,2025-09-14,1197.456,8.08,1.01,85.0925
4470,The Killers,203,"San Diego, CA",2022-08-22,2022-08-28,50866.569399999986,259.57,1.01,142.47301327433627
4653,Morat,185,"Salt Lake City, UT",2024-02-12,2024-02-18,404.67670000000004,2.02,1.01,135.946
4261,Nicki Minaj,61,"Raleigh-Durham (Fayetteville), NC",2024-10-07,2024-10-13,7510.8751,44.44,1.01,109.6930260869565
1178,Wilco,27,"Utica, NY",2022-08-15,2022-08-21,960.1464000000001,9.09,1.01,76.90342
4416,Luke Bryan,94,"Shreveport, LA",2020-10-26,2020-11-01,3967.1184000000007,30.3,1.01,101.15538461538462
18516,Ray LaMontagne,2,"New York, NY",2023-09-18,2023-09-24,6778.1908,43.43,1.01,120.01628000000001
4383,KAROL G,113,"Harlingen-Weslaco-Brownsville-McAllen, TX",2021-11-08,2021-11-14,52314.04080000002,205.03,1.01,205.3424034482759
4416,Luke Bryan,66,"Harrisburg-Lancaster-Lebanon-York, PA",2024-09-16,2024-09-22,39950.27729999999,284.82,1.01,84.52180894308943
18622,FLETCHER,25,"Atlanta, GA",2024-09-23,2024-09-29,8108.431500000001,49.49,1.01,102.45776666666667
19167,The Avett Brothers,131,"Nashville, TN",2024-09-09,2024-09-15,8715.4516,50.5,1.01,104.50773
4939,Carin Leon,185,"Salt Lake City, UT",2023-08-14,2023-08-20,35567.32170000001,196.95,1.01,133.0045987341772
14946,The Marcus King Band,187,"Grand Junction-Montrose, CO",2022-05-02,2022-05-08,1217.7065,13.13,1.01,66.08285714285715
4660,Blake Shelton,19,"Greensboro-High Point-Winston Salem, NC",2025-02-24,2025-03-02,31827.433100000006,146.45,1.01,158.87953529411763
4637,Kenny Chesney,2,"New York, NY",2024-08-12,2024-08-18,120828.6735,456.52,1.01,204.24848867924527
4416,Luke Bryan,141,"Des Moines-Ames, IA",2023-09-18,2023-09-24,51031.5933,456.52,1.01,76.97622740384617
4989,John Legend,198,"Reno, NV",2024-12-02,2024-12-08,11611.990199999998,67.67,1.01,115.68306923076925
10503,Big Gigantic,66,"Harrisburg-Lancaster-Lebanon-York, PA",2023-10-23,2023-10-29,1920.2220999999995,22.22,1.01,55.79331818181819
